	len(train_dataset)  = 12118359
	len(valid_dataset)  = 252934
	len(train_loader)   = 189349
	len(valid_loadernum_iters)   = 3953
	batch_size  = 64
	iter_accum  = 4
	batch_size*iter_accum  = 256
	loading @ initial_checkpoint = ./latest/resnet/latest.pth
=> loaded checkpoint './latest/resnet/latest.pth' (epoch: 5.961467225059103, iter: 282200.0, best_train_acc: 0.72015625, best_valid_acc: 0.6940684713375797)** start training here! **
	optimizer=<torch.optim.sgd.SGD object at 0x7fa75da4d7b8>
   rate   iter   epoch  | valid_loss/acc | train_loss/acc | batch_loss/acc | total time | avg iter time | i j |
----------------------------------------------------------------------------------------------------------------
0.0005  295.1 k   6.23  | 1.3633  0.6890 | 1.2514  0.7096 | 1.0124  0.7812 |  1298 min |  1.20 s | 295135,48940 
0.0005  295.1 k   6.23  | 1.3633  0.6890 | 1.2528  0.7090 | 1.1179  0.7031 |  1298 min |  1.20 s | 295140,48960 
0.0005  295.1 k   6.23  | 1.3633  0.6890 | 1.2557  0.7085 | 1.3253  0.6875 |  1299 min |  1.20 s | 295145,48980 
0.0005  295.1 k   6.24  | 1.3633  0.6890 | 1.2545  0.7084 | 1.2313  0.6719 |  1299 min |  1.20 s | 295150,49000 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.3429  0.6760 | 1.4723  0.6406 |  1300 min |  1.20 s | 295155,49020 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2942  0.6951 | 1.3231  0.7031 |  1300 min |  1.20 s | 295160,49040 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.3047  0.6965 | 1.2940  0.6562 |  1301 min |  1.20 s | 295165,49060 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2927  0.6990 | 1.8888  0.6094 |  1301 min |  1.20 s | 295170,49080 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2853  0.7001 | 1.6067  0.6250 |  1302 min |  1.20 s | 295175,49100 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2718  0.7027 | 1.1130  0.7344 |  1302 min |  1.20 s | 295180,49120 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2680  0.7045 | 0.8111  0.7500 |  1303 min |  1.20 s | 295185,49140 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2713  0.7060 | 0.9534  0.7656 |  1303 min |  1.20 s | 295190,49160 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2820  0.7045 | 1.1887  0.6875 |  1304 min |  1.20 s | 295195,49180 
0.0005  295.2 k   6.24  | 1.3633  0.6890 | 1.2857  0.7037 | 1.0759  0.7656 |  1304 min |  1.20 s | 295200,49200 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2359  0.7081 | 1.0454  0.7031 |  1306 min |  1.20 s | 295205,49220 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.1889  0.7272 | 0.9544  0.8281 |  1307 min |  1.20 s | 295210,49240 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2255  0.7206 | 1.1924  0.7656 |  1307 min |  1.20 s | 295215,49260 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2282  0.7188 | 1.4680  0.6406 |  1308 min |  1.20 s | 295220,49280 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2445  0.7172 | 1.0627  0.7812 |  1308 min |  1.20 s | 295225,49300 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2527  0.7138 | 1.5390  0.6406 |  1309 min |  1.20 s | 295230,49320 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2557  0.7126 | 0.9480  0.8125 |  1309 min |  1.20 s | 295235,49340 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2636  0.7093 | 1.4198  0.6875 |  1310 min |  1.20 s | 295240,49360 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2604  0.7097 | 1.2786  0.7188 |  1310 min |  1.20 s | 295245,49380 
0.0005  295.2 k   6.24  | 1.3629  0.6920 | 1.2727  0.7078 | 1.3851  0.7031 |  1311 min |  1.20 s | 295250,49400 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.3917  0.7056 | 1.2739  0.7188 |  1311 min |  1.20 s | 295255,49420 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.3381  0.7079 | 1.4022  0.6562 |  1312 min |  1.20 s | 295260,49440 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.3159  0.7121 | 1.1395  0.7812 |  1312 min |  1.20 s | 295265,49460 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.3084  0.7093 | 1.5047  0.6406 |  1313 min |  1.20 s | 295270,49480 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2901  0.7105 | 1.5814  0.6562 |  1313 min |  1.20 s | 295275,49500 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2854  0.7105 | 1.5577  0.7031 |  1314 min |  1.20 s | 295280,49520 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2742  0.7125 | 1.1785  0.7188 |  1314 min |  1.20 s | 295285,49540 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2775  0.7110 | 1.2373  0.6562 |  1315 min |  1.20 s | 295290,49560 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2677  0.7120 | 0.9616  0.7656 |  1315 min |  1.20 s | 295295,49580 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2642  0.7122 | 1.2006  0.7656 |  1316 min |  1.20 s | 295300,49600 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2661  0.7031 | 1.0834  0.7500 |  1317 min |  1.20 s | 295305,49620 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2535  0.7155 | 1.1025  0.7969 |  1317 min |  1.20 s | 295310,49640 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2738  0.7087 | 1.7304  0.6562 |  1318 min |  1.20 s | 295315,49660 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2841  0.7053 | 1.5244  0.6719 |  1318 min |  1.20 s | 295320,49680 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2609  0.7105 | 1.2614  0.7344 |  1319 min |  1.20 s | 295325,49700 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2591  0.7117 | 1.0896  0.7031 |  1319 min |  1.20 s | 295330,49720 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2653  0.7101 | 1.6115  0.6719 |  1320 min |  1.20 s | 295335,49740 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2650  0.7086 | 1.0339  0.8125 |  1320 min |  1.20 s | 295340,49760 
0.0005  295.3 k   6.24  | 1.3629  0.6920 | 1.2628  0.7094 | 1.1863  0.6875 |  1321 min |  1.20 s | 295345,49780 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2646  0.7080 | 1.6020  0.6875 |  1321 min |  1.20 s | 295350,49800 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2984  0.7072 | 0.9571  0.8281 |  1322 min |  1.20 s | 295355,49820 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2975  0.7075 | 1.1558  0.7031 |  1322 min |  1.20 s | 295360,49840 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.3392  0.6997 | 1.4293  0.7031 |  1323 min |  1.20 s | 295365,49860 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.3163  0.6992 | 1.1021  0.7344 |  1323 min |  1.20 s | 295370,49880 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.3001  0.7022 | 1.2709  0.6406 |  1324 min |  1.20 s | 295375,49900 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2990  0.7043 | 1.0083  0.7500 |  1324 min |  1.20 s | 295380,49920 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2922  0.7066 | 1.3934  0.6406 |  1325 min |  1.20 s | 295385,49940 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2876  0.7079 | 1.2500  0.7188 |  1325 min |  1.20 s | 295390,49960 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2774  0.7107 | 0.9586  0.7812 |  1326 min |  1.20 s | 295395,49980 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2810  0.7119 | 1.4243  0.7188 |  1326 min |  1.20 s | 295400,50000 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2793  0.6941 | 1.2520  0.7188 |  1327 min |  1.20 s | 295405,50020 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2879  0.7043 | 0.8777  0.7969 |  1327 min |  1.20 s | 295410,50040 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2856  0.7042 | 1.2247  0.6875 |  1328 min |  1.20 s | 295415,50060 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2989  0.7009 | 1.4851  0.6719 |  1328 min |  1.20 s | 295420,50080 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2840  0.7038 | 1.2793  0.7188 |  1329 min |  1.20 s | 295425,50100 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2819  0.7051 | 0.8630  0.8125 |  1329 min |  1.20 s | 295430,50120 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2792  0.7067 | 1.7739  0.6406 |  1330 min |  1.20 s | 295435,50140 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2839  0.7054 | 2.0728  0.5469 |  1330 min |  1.20 s | 295440,50160 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2915  0.7041 | 1.6595  0.7188 |  1331 min |  1.20 s | 295445,50180 
0.0005  295.4 k   6.24  | 1.3629  0.6920 | 1.2882  0.7042 | 1.1403  0.7344 |  1331 min |  1.20 s | 295450,50200 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3175  0.6941 | 1.1557  0.7344 |  1332 min |  1.20 s | 295455,50220 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2929  0.7027 | 1.2432  0.6719 |  1333 min |  1.20 s | 295460,50240 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3090  0.6997 | 1.0734  0.7812 |  1333 min |  1.20 s | 295465,50260 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2976  0.6994 | 1.1484  0.7500 |  1334 min |  1.20 s | 295470,50280 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3103  0.6974 | 1.2506  0.7344 |  1334 min |  1.20 s | 295475,50300 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3062  0.6992 | 0.8813  0.7969 |  1335 min |  1.20 s | 295480,50320 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3068  0.7001 | 1.5322  0.6406 |  1335 min |  1.20 s | 295485,50340 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3023  0.7006 | 1.0726  0.7188 |  1336 min |  1.20 s | 295490,50360 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2925  0.7030 | 1.1290  0.7656 |  1336 min |  1.20 s | 295495,50380 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2931  0.7030 | 0.8719  0.8281 |  1337 min |  1.20 s | 295500,50400 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.3042  0.7023 | 1.5498  0.6250 |  1337 min |  1.20 s | 295505,50420 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2971  0.7087 | 1.0881  0.7500 |  1338 min |  1.20 s | 295510,50440 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2691  0.7124 | 1.0693  0.7969 |  1338 min |  1.20 s | 295515,50460 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2662  0.7134 | 1.2568  0.6719 |  1339 min |  1.20 s | 295520,50480 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2428  0.7175 | 1.2429  0.7188 |  1339 min |  1.20 s | 295525,50500 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2422  0.7172 | 1.0311  0.6562 |  1340 min |  1.20 s | 295530,50520 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2412  0.7176 | 1.2233  0.7031 |  1340 min |  1.20 s | 295535,50540 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2450  0.7179 | 1.2558  0.6719 |  1341 min |  1.20 s | 295540,50560 
0.0005  295.5 k   6.24  | 1.3629  0.6920 | 1.2581  0.7151 | 1.6478  0.5469 |  1341 min |  1.20 s | 295545,50580 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2512  0.7155 | 1.3415  0.6719 |  1342 min |  1.20 s | 295550,50600 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2809  0.7245 | 1.3189  0.7656 |  1342 min |  1.20 s | 295555,50620 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.1975  0.7268 | 1.2418  0.6875 |  1343 min |  1.20 s | 295560,50640 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.1958  0.7254 | 1.6047  0.6719 |  1343 min |  1.20 s | 295565,50660 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.1968  0.7231 | 1.2560  0.6719 |  1344 min |  1.20 s | 295570,50680 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.1953  0.7202 | 1.4687  0.6875 |  1345 min |  1.20 s | 295575,50700 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2143  0.7155 | 0.9671  0.7656 |  1345 min |  1.20 s | 295580,50720 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2199  0.7152 | 1.4980  0.6406 |  1346 min |  1.20 s | 295585,50740 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2357  0.7120 | 1.3996  0.6562 |  1346 min |  1.20 s | 295590,50760 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2244  0.7137 | 1.1418  0.7812 |  1347 min |  1.20 s | 295595,50780 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2290  0.7141 | 1.5559  0.7188 |  1347 min |  1.20 s | 295600,50800 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2550  0.7171 | 1.2780  0.6875 |  1348 min |  1.20 s | 295605,50820 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2143  0.7276 | 1.0601  0.7188 |  1348 min |  1.20 s | 295610,50840 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2472  0.7166 | 1.3151  0.6875 |  1349 min |  1.20 s | 295615,50860 
0.0005  295.6 k   6.24  | 1.3629  0.6920 | 1.2574  0.7132 | 0.7604  0.7969 |  1349 min |  1.20 s | 295620,50880 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2554  0.7123 | 1.3080  0.7031 |  1350 min |  1.20 s | 295625,50900 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2594  0.7110 | 1.5051  0.6719 |  1350 min |  1.20 s | 295630,50920 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2589  0.7113 | 1.3129  0.7031 |  1351 min |  1.20 s | 295635,50940 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2674  0.7098 | 1.4938  0.6719 |  1351 min |  1.20 s | 295640,50960 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2670  0.7097 | 1.1194  0.7812 |  1352 min |  1.20 s | 295645,50980 
0.0005  295.6 k   6.25  | 1.3629  0.6920 | 1.2740  0.7092 | 1.3610  0.7031 |  1352 min |  1.20 s | 295650,51000 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3546  0.6916 | 1.2079  0.7188 |  1353 min |  1.20 s | 295655,51020 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3426  0.6991 | 0.9140  0.8438 |  1353 min |  1.20 s | 295660,51040 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2997  0.7052 | 1.0023  0.7656 |  1354 min |  1.20 s | 295665,51060 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2902  0.7021 | 1.1688  0.6406 |  1354 min |  1.20 s | 295670,51080 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2857  0.7039 | 1.6250  0.6719 |  1355 min |  1.20 s | 295675,51100 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2924  0.7029 | 1.3243  0.6250 |  1355 min |  1.20 s | 295680,51120 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2870  0.7044 | 1.3160  0.7500 |  1356 min |  1.20 s | 295685,51140 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2650  0.7087 | 1.4922  0.6562 |  1356 min |  1.20 s | 295690,51160 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2662  0.7085 | 1.6203  0.5625 |  1357 min |  1.20 s | 295695,51180 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2642  0.7101 | 0.8854  0.7812 |  1357 min |  1.20 s | 295700,51200 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3871  0.6735 | 1.4624  0.6719 |  1358 min |  1.20 s | 295705,51220 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3549  0.6915 | 0.9599  0.7812 |  1359 min |  1.20 s | 295710,51240 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3384  0.6992 | 1.5233  0.7031 |  1359 min |  1.20 s | 295715,51260 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3200  0.7000 | 1.0611  0.7344 |  1360 min |  1.20 s | 295720,51280 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3139  0.7009 | 0.9749  0.7344 |  1360 min |  1.20 s | 295725,51300 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.3090  0.7010 | 1.7453  0.6406 |  1361 min |  1.20 s | 295730,51320 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2969  0.7027 | 1.2673  0.7344 |  1361 min |  1.20 s | 295735,51340 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2903  0.7039 | 1.3343  0.7344 |  1362 min |  1.20 s | 295740,51360 
0.0005  295.7 k   6.25  | 1.3629  0.6920 | 1.2804  0.7051 | 1.4330  0.6406 |  1362 min |  1.20 s | 295745,51380 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2799  0.7049 | 1.3555  0.6719 |  1363 min |  1.20 s | 295750,51400 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2737  0.7039 | 1.2045  0.7344 |  1363 min |  1.20 s | 295755,51420 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2515  0.7119 | 1.5675  0.6562 |  1364 min |  1.20 s | 295760,51440 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2375  0.7174 | 1.6442  0.6875 |  1364 min |  1.20 s | 295765,51460 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2222  0.7195 | 1.5452  0.6875 |  1365 min |  1.20 s | 295770,51480 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2286  0.7175 | 0.8857  0.8125 |  1365 min |  1.20 s | 295775,51500 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2536  0.7136 | 1.3821  0.6094 |  1366 min |  1.20 s | 295780,51520 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2580  0.7132 | 1.1986  0.7031 |  1366 min |  1.20 s | 295785,51540 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2508  0.7131 | 1.1761  0.7188 |  1367 min |  1.20 s | 295790,51560 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2525  0.7140 | 0.9169  0.7812 |  1367 min |  1.20 s | 295795,51580 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2591  0.7125 | 1.1735  0.7188 |  1368 min |  1.20 s | 295800,51600 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2994  0.6998 | 1.3775  0.7031 |  1368 min |  1.20 s | 295805,51620 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2953  0.7067 | 1.1077  0.7656 |  1369 min |  1.20 s | 295810,51640 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2713  0.7034 | 0.8112  0.7500 |  1369 min |  1.20 s | 295815,51660 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2580  0.7077 | 0.8276  0.8125 |  1370 min |  1.20 s | 295820,51680 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2687  0.7047 | 1.2384  0.7344 |  1370 min |  1.20 s | 295825,51700 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2721  0.7051 | 1.0685  0.7344 |  1371 min |  1.20 s | 295830,51720 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2704  0.7064 | 1.1034  0.7656 |  1371 min |  1.20 s | 295835,51740 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2673  0.7072 | 1.3065  0.6875 |  1372 min |  1.20 s | 295840,51760 
0.0005  295.8 k   6.25  | 1.3629  0.6920 | 1.2669  0.7095 | 1.3516  0.6406 |  1373 min |  1.20 s | 295845,51780 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2592  0.7094 | 0.8224  0.8281 |  1373 min |  1.20 s | 295850,51800 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.1653  0.7245 | 1.7849  0.6406 |  1374 min |  1.20 s | 295855,51820 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2566  0.7063 | 1.3909  0.6562 |  1374 min |  1.20 s | 295860,51840 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2543  0.7095 | 1.4866  0.6719 |  1375 min |  1.20 s | 295865,51860 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2537  0.7142 | 1.2297  0.7344 |  1375 min |  1.20 s | 295870,51880 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2438  0.7145 | 1.3975  0.6094 |  1376 min |  1.20 s | 295875,51900 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2530  0.7144 | 0.9201  0.7500 |  1376 min |  1.20 s | 295880,51920 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2513  0.7136 | 1.2925  0.7031 |  1377 min |  1.20 s | 295885,51940 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2577  0.7131 | 1.1100  0.7812 |  1377 min |  1.20 s | 295890,51960 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2671  0.7110 | 1.3905  0.6719 |  1378 min |  1.20 s | 295895,51980 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2675  0.7114 | 0.9533  0.7969 |  1378 min |  1.20 s | 295900,52000 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2456  0.7171 | 1.3091  0.6719 |  1379 min |  1.20 s | 295905,52020 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2592  0.7099 | 1.1070  0.6719 |  1379 min |  1.20 s | 295910,52040 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2616  0.7095 | 1.0765  0.7812 |  1380 min |  1.20 s | 295915,52060 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2885  0.6996 | 1.4578  0.6719 |  1380 min |  1.20 s | 295920,52080 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2729  0.7030 | 1.3195  0.7188 |  1381 min |  1.20 s | 295925,52100 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2741  0.7047 | 1.0031  0.7656 |  1381 min |  1.20 s | 295930,52120 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2675  0.7041 | 1.2204  0.6875 |  1382 min |  1.20 s | 295935,52140 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2693  0.7033 | 1.3190  0.6875 |  1382 min |  1.20 s | 295940,52160 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2727  0.7038 | 1.5003  0.6250 |  1383 min |  1.20 s | 295945,52180 
0.0005  295.9 k   6.25  | 1.3629  0.6920 | 1.2832  0.7044 | 1.1798  0.7188 |  1383 min |  1.20 s | 295950,52200 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2522  0.6982 | 1.1098  0.7500 |  1384 min |  1.20 s | 295955,52220 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2822  0.7055 | 1.6739  0.6562 |  1384 min |  1.20 s | 295960,52240 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2619  0.7044 | 0.9396  0.7656 |  1385 min |  1.20 s | 295965,52260 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2441  0.7089 | 1.4322  0.6719 |  1386 min |  1.20 s | 295970,52280 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2348  0.7109 | 1.3786  0.7188 |  1386 min |  1.20 s | 295975,52300 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2407  0.7097 | 1.5788  0.6094 |  1387 min |  1.20 s | 295980,52320 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2478  0.7096 | 1.2858  0.6875 |  1387 min |  1.20 s | 295985,52340 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2456  0.7097 | 1.0825  0.7656 |  1388 min |  1.20 s | 295990,52360 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2432  0.7121 | 1.1656  0.7188 |  1388 min |  1.20 s | 295995,52380 
0.0005  296.0 k   6.25  | 1.3629  0.6920 | 1.2411  0.7134 | 1.3076  0.7188 |  1389 min |  1.20 s | 296000,52400 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2133  0.7188 | 1.0657  0.7031 |  1391 min |  1.20 s | 296005,52420 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2949  0.7051 | 0.9956  0.8125 |  1391 min |  1.20 s | 296010,52440 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2700  0.7095 | 1.1303  0.7656 |  1392 min |  1.20 s | 296015,52460 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2955  0.7019 | 1.3737  0.7031 |  1392 min |  1.20 s | 296020,52480 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2652  0.7042 | 0.9793  0.7656 |  1393 min |  1.20 s | 296025,52500 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2585  0.7067 | 1.0311  0.7812 |  1393 min |  1.20 s | 296030,52520 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2644  0.7057 | 0.6184  0.8281 |  1394 min |  1.20 s | 296035,52540 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2485  0.7089 | 0.9689  0.7812 |  1394 min |  1.20 s | 296040,52560 
0.0005  296.0 k   6.25  | 1.3573  0.6887 | 1.2516  0.7074 | 1.1047  0.7188 |  1395 min |  1.20 s | 296045,52580 
0.0005  296.1 k   6.25  | 1.3573  0.6887 | 1.2561  0.7096 | 1.1132  0.7656 |  1395 min |  1.20 s | 296050,52600 
0.0005  296.1 k   6.25  | 1.3573  0.6887 | 1.1891  0.7262 | 1.1951  0.7500 |  1396 min |  1.20 s | 296055,52620 
0.0005  296.1 k   6.25  | 1.3573  0.6887 | 1.2362  0.7159 | 1.2701  0.6875 |  1396 min |  1.20 s | 296060,52640 
0.0005  296.1 k   6.25  | 1.3573  0.6887 | 1.2580  0.7111 | 1.1243  0.7344 |  1397 min |  1.20 s | 296065,52660 
